_id,lat_x,long_x,id,nombre_x,codigo_x,redesid_x,_id_x,lat_y,long_y,id_x,nombre_y,codigo_y,redesid_y,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,estado,validoorig,valororig,pronostico
5cccf5bee2705c19328205df,22.17422222,-100.9930833,174,Biblioteca,BIB,79,5cccf5bee2705c19328205df,22.17422222,-100.9930833,174,Biblioteca,BIB,79,5ccceb98e2705c19324c5850,San Luis Potosi Estatal,2018-01-30T00:00:00.000Z,174,1/30/18,0,174NO218013000,NO2,San Luis Potosi,1,0.0079538,0.02147345
5cccf5bee2705c19328205eb,19.53009444,-96.88188056,235,STPS,STP,115,5cccf5bee2705c19328205eb,19.53009444,-96.88188056,235,STPS,STP,115,5cccebace2705c19324eb224,Xalapa,2018-01-30T00:00:00.000Z,235,1/30/18,0,235NO218013000,NO2,Veracruz,1,0.0096,0.02142345
5cccf5bee2705c19328205ec,20.97327222,-89.62481111,236,SEDUMA01,CEN,116,5cccf5bee2705c19328205ec,20.97327222,-89.62481111,236,SEDUMA01,CEN,116,5cccebb1e2705c19324f76d9,Merida,2018-01-30T00:00:00.000Z,236,1/30/18,0,236NO218013000,NO2,Yucatan,1,-0.002457801,0.008009
5cccf5bee2705c19328205ed,19.63555556,-98.91222222,240,Acolman,ACO,119,5cccf5bee2705c19328205ed,19.63555556,-98.91222222,240,Acolman,ACO,119,5cccebb7e2705c193250298c,Valle de Mexico,2018-01-30T00:00:00.000Z,240,1/30/18,0,240NO218013000,NO2,Ciudad de Mexico,1,0.012,0.006774
5cccf5bee2705c19328205ef,19.27222222,-99.20777778,242,Ajusco Medio,AJM,119,5cccf5bee2705c19328205ef,19.27222222,-99.20777778,242,Ajusco Medio,AJM,119,5cccebbbe2705c193250d12e,Valle de Mexico,2018-01-30T00:00:00.000Z,242,1/30/18,0,242NO218013000,NO2,Ciudad de Mexico,1,0.015,0.00853555
5cccf5bee2705c19328205f0,19.57722222,-99.25416667,243,Atizapan,ATI,119,5cccf5bee2705c19328205f0,19.57722222,-99.25416667,243,Atizapan,ATI,119,5cccebc3e2705c1932519b7b,Valle de Mexico,2018-01-30T00:00:00.000Z,243,1/30/18,0,243NO218013000,NO2,Ciudad de Mexico,1,0.01,0.00863555
5cccf5bee2705c19328205f2,19.32638889,-99.17611111,245,Centro de Ciencias de la Atmosfera,CCA,119,5cccf5bee2705c19328205f2,19.32638889,-99.17611111,245,Centro de Ciencias de la Atmosfera,CCA,119,5cccebcce2705c193252a187,Valle de Mexico,2018-01-30T00:00:00.000Z,245,1/30/18,0,245NO218013000,NO2,Ciudad de Mexico,1,0.015,0.013
5cccf5bee2705c19328205f6,19.72222222,-99.19861111,249,Cuautitlan,CUT,119,5cccf5bee2705c19328205f6,19.72222222,-99.19861111,249,Cuautitlan,CUT,119,5cccebd8e2705c19325408c1,Valle de Mexico,2018-01-30T00:00:00.000Z,249,1/30/18,0,249NO218013000,NO2,Ciudad de Mexico,1,0.016,0.014
5cccf5bee2705c19328205f7,19.4825,-99.24361111,250,FES Acatlan,FAC,119,5cccf5bee2705c19328205f7,19.4825,-99.24361111,250,FES Acatlan,FAC,119,5cccebdee2705c193254aba3,Valle de Mexico,2018-01-30T00:00:00.000Z,250,1/30/18,0,250NO218013000,NO2,Ciudad de Mexico,1,0.009,0.0125
5cccf5bee2705c19328205f9,19.38444444,-99.11777778,252,Iztacalco,IZT,119,5cccf5bee2705c19328205f9,19.38444444,-99.11777778,252,Iztacalco,IZT,119,5cccebeae2705c193255fe66,Valle de Mexico,2018-01-30T00:00:00.000Z,252,1/30/18,0,252NO218013000,NO2,Ciudad de Mexico,1,0.016,0.014
5cccf5bee2705c19328205fb,19.57888889,-99.03972222,254,Los Laureles,LLA,119,5cccf5bee2705c19328205fb,19.57888889,-99.03972222,254,Los Laureles,LLA,119,5cccebf1e2705c193256d0b7,Valle de Mexico,2018-01-30T00:00:00.000Z,254,1/30/18,0,254NO218013000,NO2,Ciudad de Mexico,1,0.017,0.0145
5cccf5bee2705c19328205fc,19.42472222,-99.11972222,256,Merced,MER,119,5cccf5bee2705c19328205fc,19.42472222,-99.11972222,256,Merced,MER,119,5cccebf6e2705c1932573f01,Valle de Mexico,2018-01-30T00:00:00.000Z,256,1/30/18,0,256NO218013000,NO2,Ciudad de Mexico,1,0.016,0.0145
5cccf5bee2705c19328205fd,19.46041667,-98.90286111,257,Montecillo,MON,119,5cccf5bee2705c19328205fd,19.46041667,-98.90286111,257,Montecillo,MON,119,5cccebfce2705c1932580670,Valle de Mexico,2018-01-30T00:00:00.000Z,257,1/30/18,0,257NO218013000,NO2,Ciudad de Mexico,1,0.008,0.01425
